problem_index,problem_text,matched_topic_id,matched_topic,similarity_score
425,"애플리케이션의 처리량, 응답시간, 경과시간, 자원사용률에 대해 가상의 사용자를 생성하고 테스트를 수행함으로써 성능 목표를 달성하였는지를 확인하는 테스트 자동화 도구는?
성능 테스트...",13,"쿼리(Query) 성능 측정, 소스코드 인스펙션 등을 포함한 데이터 조작 프로시저 최적화에 관한 주제입니다.",0.71559393
426,"소프트웨어 형상 관리에 대한 설명으로 거리가 먼 것은?
대표적인 형상관리 도구로 Ant, Maven, Gradle 등이 있다.
소프트웨어 형상 관리(Software Configur...",18,"소프트웨어 버전관리 도구, 빌드 자동화 도구 등을 포함한 제품소프트웨어 버전관리에 관한 주제입니다.",0.73424345
427,"디지털 저작권 관리(DRM) 구성 요소가 아닌 것은?
Dataware house
디지털 저작권 관리(DRM)은 디지털 콘텐츠의 저작권을 보호하기 위한 기술입니다.  DRM 시스템은...",53,"Secure SDLC(Software Development Life Cycle), 입력데이터 검증 및 표현, 보안기능(인증, 접근제어, 기밀성, 권한 관리 등), 에러처리, 세션통제 등을 포함한 SW개발 보안 설계에 관한 주제입니다.",0.62262106
428,"다음 설명의 소프트웨어 버전 관리도구 방식은?
            
- ○ 버전관리 자료가 원격저장소와 로컬저장소에 함께 저장되어 관리된다.  
- ○ 로컬 저장소에서 버전관리가...",18,"소프트웨어 버전관리 도구, 빌드 자동화 도구 등을 포함한 제품소프트웨어 버전관리에 관한 주제입니다.",0.73294204
429,"블랙박스 테스트를 이용하여 발견할 수 있는 오류가 아닌 것은?
반복 조건을 만족하는데도 루프 내의 문장이 수행되지 않는 경우
블랙박스 테스트는 소프트웨어의 내부 구조를 알지 못한 ...",20,"결함관리 도구, 테스트 자동화 도구, 통합 테스트 등을 포함한 애플리케이션 통합 테스트에 관한 주제입니다.",0.59277666
430,"다음 자료를 버블 정렬을 이용하여 오름차순으로 정렬할 경우 Pass 2의 결과는?
            9, 6, 7, 3, 5
        
6, 3, 5, 7, 9
버블 정렬...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.5798353
431,"정렬된 N개의 데이터를 처리하는 데 O(Nlog2N)의 시간이 소요되는 정렬 알고리즘은?
합병정렬
정렬된 N개의 데이터를 처리하는 데 걸리는 시간이 O(Nlog₂N)인 알고리즘을 ...",13,"쿼리(Query) 성능 측정, 소스코드 인스펙션 등을 포함한 데이터 조작 프로시저 최적화에 관한 주제입니다.",0.6205206
432,"다음 postfix로 표현된 연산식의 연산 결과로 옳은 것은?
            3 4 * 5 6 * + +
        
42
이 문제는 후위 표기법(postfix nota...",25,"트리거, 이벤트, 사용자 정의 함수, SQL 문법 등을 포함한 절차형 SQL 작성에 관한 주제입니다.",0.5966662
433,EAI(Enterprise Application Integration) 구축 유형에서 애플리케이션 사이에 미들웨어를 두어 처리하는 것은? (문제 오류로 가답안 발표시 1번으로 발표...,10,"내외부 송수신, 데이터 명세화, 오류 처리방안 명세화, 인터페이스 설계, 미들웨어 솔루션 등을 포함한 인터페이스 상세 설계에 관한 주제입니다.",0.66353387
434,"인터페이스 구현 검증 도구가 아닌 것은?
Foxbase
이 문제는 인터페이스 구현 검증 도구를 묻고 있습니다.  인터페이스란 서로 다른 시스템이나 모듈 간의 연결고리를 의미하며, ...",23,"인터페이스 보안, 소프트웨어 연계 테스트 등을 포함한 인터페이스 기능 구현에 관한 주제입니다.",0.69146746
435,"클린코드 작성원칙에 대한 설명으로 틀린 것은?
코드가 다른 모듈에 미치는 영향을 최대화하도록 작성한다.
클린 코드 작성 원칙은 코드의 가독성, 유지보수성, 재사용성을 높이기 위한 ...",21,"알고리즘, 소스코드 품질분석 도구, 코드 최적화 등을 포함한 애플리케이션 성능 개선에 관한 주제입니다.",0.5574901
436,"소프트웨어 패키징에 대한 설명으로 틀린 것은?
패키징은 개발자 중심으로 진행한다.
소프트웨어 패키징이란 개발이 완료된 소프트웨어를 사용자가 쉽게 설치하고 사용할 수 있도록 포장하는...",16,"애플리케이션 패키징, 애플리케이션 배포 도구, 애플리케이션 모니터링 도구, DRM 등을 포함한 제품소프트웨어 패키징에 관한 주제입니다.",0.733184
437,"공학적으로 잘된 소프트웨어(Well Engineered Software)의 설명 중 틀린 것은?
소프트웨어는 사용자 수준에 무관하게 일관된 인터페이스를 제공해야 한다.
잘 설계된 ...",22,"인터페이스 기능 확인, 데이터 표준 확인 등을 포함한 인터페이스 설계 확인에 관한 주제입니다.",0.6493374
438,"테스트와 디버그의 목적으로 옳은 것은?
테스트는 오류를 찾는 작업이고 디버깅은 오류를 수정하는 작업이다.
소프트웨어 개발 과정에서 테스트와 디버깅은 서로 다른 목적을 가지고 수행되...",20,"결함관리 도구, 테스트 자동화 도구, 통합 테스트 등을 포함한 애플리케이션 통합 테스트에 관한 주제입니다.",0.7278074
439,"다음 중 스택을 이용한 연산과 거리가 먼 것은?
선택정렬
이 문제는 자료구조 중 스택의 특징을 얼마나 잘 이해하고 있는지 묻는 문제입니다. 스택은 '후입선출(LIFO, Last-I...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.71724516
440,"병렬 데이터베이스 환경 중 수평 분할에서 활용되는 분할 기법이 아닌 것은?
예측 분할
병렬 데이터베이스 환경에서 데이터를 여러 서버에 분산 저장하는 수평 분할 기법은 데이터 접근 ...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.7182219
441,"시스템 카탈로그에 대한 설명으로 옳지 않은 것은?
사용자가 직접 시스템 카탈로그의 내용을 갱신하여 데이터베이스 무결성을 유지한다.
시스템 카탈로그는 데이터베이스 관리 시스템(DBM...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.6427308
442,"SQL 문에서 SELECT에 대한 설명으로 옳지않은 것은?
검색결과에 중복되는 레코드를 없애기위해서는 WHERE 절에 'DISTINCT'키워드를 사용한다.
SQL 문에서 SELEC...",25,"트리거, 이벤트, 사용자 정의 함수, SQL 문법 등을 포함한 절차형 SQL 작성에 관한 주제입니다.",0.6823441
443,"SQL에서 VIEW를 삭제할 때 사용하는 명령은?
DROP
SQL에서 VIEW는 테이블처럼 보이는 가상 테이블입니다.  실제 데이터를 저장하는 것이 아니라, 기존 테이블의 데이터를...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.51621413
444,"DDL(Data Define Language)의 명령어 중 스키마, 도메인, 인덱스 등을 정의할 때 사용하는 SQL문은?
CREATE
데이터베이스를 설계하고 관리하는 데 사용되는 ...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.77495
445,"테이블 R1, R2에 대하여 다음 SQL문의결과는?
            ```
(SELECT 학번 FROM R1)
INTERSECT
(SELECT 학번 FROM R2)

[R1]...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.6849198
446,"데이터베이스 설계 시 물리적 설계 단계에서 수행하는 사항이 아닌 것은?
목표 DBMS에 맞는 스키마 설계
데이터베이스 설계는 크게 논리적 설계와 물리적 설계로 나뉩니다. 논리적 설...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.860279
447,"릴레이션에서 기본 키를 구성하는 속성은　널(Null)값이나 중복 값을 가질 수 없다는　것을 의미하는 제약조건은?
개체 무결성
릴레이션(관계)에서 기본 키는 테이블의 각 행을 유일하...",33,"데이터베이스 무결성, 칼럼 속성, 키 종류, 반정규화, 정규화 등을 포함한 물리 데이터베이스 모델링에 관한 주제입니다.",0.5390044
448,"병행제어 기법의 종류가 아닌 것은?
시분할 기법
병행 제어 기법은 여러 개의 프로세스가 동시에 공유 자원에 접근할 때 발생할 수 있는 문제(데이터의 일관성 유지, 데드락 등)를 해...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.51071537
449,"다음 R1과 R2의 테이블에서 아래의　실행 결과를 얻기 위한 SQL문은?
            [R1] 테이블

| 학번 | 이름   | 학년 | 학과        | 주소  |
...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.6363683
450,"다음 관계 대수 중 순수 관계 연산자가 아닌 것은?
차집합(difference)
관계 대수는 관계형 데이터베이스를 조작하는 데 사용되는 수학적 언어입니다.  여러 가지 연산자를 통...",29,"관계 데이터 모델, 관계데이터언어(관계대수, 관계해석), 시스템카탈로그와 뷰 등을 포함한 관계데이터베이스 모델에 관한 주제입니다.",0.7063759
451,"관계형 데이터 모델의 릴레이션에 대한 설명으로 틀린 것은?
한 릴레이션을 구성하는 속성 사이에는 순서가 존재한다.
관계형 데이터베이스에서 릴레이션은 표와 같은 구조를 가지는데요, ...",33,"데이터베이스 무결성, 칼럼 속성, 키 종류, 반정규화, 정규화 등을 포함한 물리 데이터베이스 모델링에 관한 주제입니다.",0.7117553
452,"릴레이션 R의 차수가 4이고 카디널리티가 5이며, 릴레이션 S의 차수가 6이고 카디널리티가 7일 때, 두 개의 릴레이션을 카티션 프로덕트한 결과의 새로운 릴레이 션의 차수와 카디널...",29,"관계 데이터 모델, 관계데이터언어(관계대수, 관계해석), 시스템카탈로그와 뷰 등을 포함한 관계데이터베이스 모델에 관한 주제입니다.",0.58731115
453,"속성(attribute)에 대한 설명으로 틀린 것은?
속성의 수를 ""cardinality"" 라고 한다.
이 문제는 데이터베이스의 기본 개념인 '속성(attribute)'에 대한 이...",33,"데이터베이스 무결성, 칼럼 속성, 키 종류, 반정규화, 정규화 등을 포함한 물리 데이터베이스 모델링에 관한 주제입니다.",0.66738355
454,"다음 SQL 문에서 ( ) 안에 들어갈 내용으로 옳은 것은?
            UPDATE 인사급여 (      ) 호봉=15 WHERE 성명='홍길동';
        
SE...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.6291692
455,"관계 데이터베이스 모델에서 차수(Degree)의 의미는?
애트리뷰트의 수
관계 데이터베이스는 데이터를 표(테이블) 형태로 저장하고 관리하는데, 각 표는 여러 개의 열(애트리뷰트)과...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.7169735
456,"개체-관계 모델(E-R)의 그래픽 표현으로 옳지 않은 것은?
연결 - 삼각형
개체-관계 모델(E-R 모델)은 데이터베이스를 설계할 때 사용하는 도구입니다.  데이터베이스 안의 여러...",30,"데이터모델 개념, 개체-관계(E-R)모델, 논리적 데이터모델링, 데이터베이스 정규화, 논리 데이터모델 품질검증 등을 포함한 데이터모델링 및 설계에 관한 주제입니다.",0.74669385
457,"트랜잭션의 실행이 실패하였음을 알리는 연산자로 트랜잭션이 수행한 결과를 원래의 상태로 원상 복귀 시키는 연산은?
ROLLBACK 연산
트랜잭션이란 데이터베이스에서 여러 작업을 하나...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.5570239
458,"데이터 속성 간의 종속성에 대한 엄밀한 고려없이 잘못 설계된 데이터베이스에서는 데이터 처리 연산 수행 시 각종 이상 현상이 발생할 수 있는데, 이러한 이상 현상이 아닌 것은?
검색...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.72522444
459,"제3정규형 (3NF)에서 BCNF(Boyce-Codd Normal Form)가 되기 위한 조건은?
결정자가 후보키가 아닌 함수 종속 제거
BCNF는 제3정규형(3NF)보다 더 강력...",33,"데이터베이스 무결성, 칼럼 속성, 키 종류, 반정규화, 정규화 등을 포함한 물리 데이터베이스 모델링에 관한 주제입니다.",0.511336
