problem_index,problem_text,top_matches
395,"소프트웨어공학에 대한 설명으로 거리가 먼 것은?
소프트웨어공학의 궁극적 목표는 최대의 비용으로 계획된 일정보다 가능한 빠른 시일 내에 소프트웨어를 개발하는 것이다.
소프트웨어공학은...","[{'rank': 1, 'topic_id': 16, 'topic_description': '애플리케이션 패키징, 배포 도구, 모니터링 도구, DRM을 포함한 제품소프트웨어 패키징은 소프트웨어를 배포 가능한 형태로 만드는 주제입니다. 안정적인 배포와 저작권 보호를 목표로 합니다.', 'combined_score': 0.6928930397445979, 'sbert_score': 0.6161163, 'keyword_score': 0.04591279620331235}, {'rank': 2, 'topic_id': 38, 'topic_description': '개발환경 구축, 서버 개발 프레임워크를 포함한 개발환경 구축은 소프트웨어 개발을 위한 인프라를 준비하는 주제입니다. 개발 효율성과 안정성을 지원합니다.', 'combined_score': 0.6902777638169414, 'sbert_score': 0.66546273, 'keyword_score': 0.036249886836025355}, {'rank': 3, 'topic_id': 47, 'topic_description': '소프트웨어 생명주기 모델, 개발 방법론, 요구공학 방법론, 비용산정 모델을 포함한 소프트웨어개발 방법론 선정은 프로젝트에 적합한 개발 방식을 선택하는 주제입니다. 효율적인 개발 프로세스를 설계합니다.', 'combined_score': 0.6402900823728392, 'sbert_score': 0.6997745, 'keyword_score': 0.01847311543726191}]"
396,"소프트웨어 개발 방법론 중 CBD(Component Based Development)에 대한 설명으로 틀린 것은?
모듈의 분할과 정복에 의한 하향식 설계방식이다.
CBD(Compo...","[{'rank': 1, 'topic_id': 48, 'topic_description': '소프트웨어 개발 표준, 테일러링 기준, 개발 프레임워크를 포함한 소프트웨어개발 방법론 테일러링은 개발 프로세스를 프로젝트에 맞게 조정하는 주제입니다. 유연한 개발 방식을 적용합니다.', 'combined_score': 0.7883016582999893, 'sbert_score': 0.7353771, 'keyword_score': 0.06053601599813585}, {'rank': 2, 'topic_id': 47, 'topic_description': '소프트웨어 생명주기 모델, 개발 방법론, 요구공학 방법론, 비용산정 모델을 포함한 소프트웨어개발 방법론 선정은 프로젝트에 적합한 개발 방식을 선택하는 주제입니다. 효율적인 개발 프로세스를 설계합니다.', 'combined_score': 0.7865437832244889, 'sbert_score': 0.76420313, 'keyword_score': 0.05302387979759831}, {'rank': 3, 'topic_id': 6, 'topic_description': '설계 모델링, 소프트웨어 아키텍처, 재사용, 모듈화, 결합도, 응집도를 포함한 공통 모듈 설계는 소프트웨어의 재사용 가능한 구성 요소를 설계하는 주제입니다. 모듈 간 독립성을 높이고 시스템 구조를 최적화합니다.', 'combined_score': 0.7628011961918238, 'sbert_score': 0.8106208, 'keyword_score': 0.03459771595898403}]"
397,"정보 보안의 3요소에 해당하지 않는 것은?
휘발성
정보 보안의 핵심은 정보 자산을 안전하게 보호하는 데 있습니다.  이를 위해서는 정보의 기밀성(비밀 유지), 무결성(데이터의 정확...","[{'rank': 1, 'topic_id': 37, 'topic_description': '데이터 품질 분석, 오류 데이터 측정을 포함한 데이터 정제는 데이터의 정확성과 완전성을 높이는 주제입니다. 데이터 오류를 식별하고 정정합니다.', 'combined_score': 0.5720085614455653, 'sbert_score': 0.4650107, 'keyword_score': 0.03113095536808272}, {'rank': 2, 'topic_id': 33, 'topic_description': '데이터베이스 무결성, 칼럼 속성, 키 종류, 반정규화, 정규화를 포함한 물리 데이터베이스 모델링은 데이터베이스의 물리적 구조를 설계하는 주제입니다. 데이터 일관성을 유지합니다.', 'combined_score': 0.4387986889949928, 'sbert_score': 0.44234797, 'keyword_score': 0.0132182519644799}, {'rank': 3, 'topic_id': 31, 'topic_description': '스토리지, 분산 데이터베이스, 이중화 구성, 암호화, 접근제어를 포함한 물리요소 조사 분석은 데이터베이스의 물리적 환경을 분석하는 주제입니다. 안정성과 보안성을 평가합니다.', 'combined_score': 0.4345673620700836, 'sbert_score': 0.5432092, 'keyword_score': 0.0}]"
398,"소셜 네트워크에서 악의적인 사용자가 지인 또는 특정 유명인으로 가장하여 활동하는 공격 기법은?(문제 오류로 가답안 발표시 1번으로 발표되었지만 확정답안 발표시 1, 2번이 정답처리...","[{'rank': 1, 'topic_id': 55, 'topic_description': '서비스 공격 유형, 서버 인증, 접근통제, 보안 아키텍처를 포함한 시스템 보안 설계는 시스템 전체의 보안을 설계하는 주제입니다. 외부 위협에 대응합니다.', 'combined_score': 0.45445711529176464, 'sbert_score': 0.3180714, 'keyword_score': 0.023944940377791876}, {'rank': 2, 'topic_id': 45, 'topic_description': '인터넷 구성, 네트워크 7계층, IP, TCP/UDP를 포함한 네트워크 기초 활용은 네트워크 구조와 프로토콜을 이해하는 주제입니다. 데이터 통신의 기초를 다룹니다.', 'combined_score': 0.39205653692241216, 'sbert_score': 0.29651612, 'keyword_score': 0.01853860878470872}, {'rank': 3, 'topic_id': 2, 'topic_description': '요구 분석 기법, UML, 애자일(Agile)을 포함한 요구사항 확인은 사용자와 이해관계자의 요구를 명확히 정의하고 문서화하는 주제입니다. 워크스루, 인스펙션, 프로토타이핑 등의 기법을 활용해 요구사항의 완성도를 높입니다.', 'combined_score': 0.38870720692784777, 'sbert_score': 0.37145075, 'keyword_score': 0.010960390789306622}]"
399,"공개키 암호에 대한 설명으로 틀린 것은?
10명이 공개키 암호를 사용할 경우 5개의 키가 필요하다.
공개키 암호는 두 개의 키, 즉 공개키와 비밀키(개인키)를 사용하는 암호 방식입...","[{'rank': 1, 'topic_id': 17, 'topic_description': '제품소프트웨어 매뉴얼 작성, 국제 표준 제품 품질 특성을 포함한 매뉴얼 작성은 사용자와 개발자를 위한 문서를 작성하는 주제입니다. ISO/IEC 품질 표준을 준수해 명확성을 확보합니다.', 'combined_score': 0.5349746759759231, 'sbert_score': 0.41871834, 'keyword_score': 0.050671705056455976}, {'rank': 2, 'topic_id': 54, 'topic_description': '암호 알고리즘, 코드오류, 캡슐화, API 오용을 포함한 SW개발 보안 구현은 보안 기능을 실제로 구현하는 주제입니다. 안전한 코드를 작성합니다.', 'combined_score': 0.5239140820877966, 'sbert_score': 0.47570467, 'keyword_score': 0.03631903236483313}, {'rank': 3, 'topic_id': 8, 'topic_description': '내외부 인터페이스 요구사항, 요구공학을 포함한 인터페이스 요구사항 확인은 시스템 간 데이터 교환 요구사항을 정의하는 주제입니다. 인터페이스의 기능과 표준을 명확히 설정해 상호운용성을 확보합니다.', 'combined_score': 0.37114986777305603, 'sbert_score': 0.46393734, 'keyword_score': 0.0}]"
400,"시스템의 구성요소로 볼 수 없는 것은?
Maintenance
시스템은 특정 목표를 달성하기 위해 상호작용하는 여러 요소들의 집합체입니다.  프로세스(Process)는 시스템 내에서...","[{'rank': 1, 'topic_id': 1, 'topic_description': '플랫폼 기능, 성능 특성, 운영체제, 네트워크, DBMS, 비즈니스융합분석을 포함한 현행 시스템 분석은 시스템의 하드웨어 및 소프트웨어 구성, 성능, 인터페이스를 평가하는 주제입니다. 이를 통해 시스템의 병목 현상을 식별하고 최적화 방안을 도출합니다.', 'combined_score': 0.807107817950876, 'sbert_score': 0.7588848, 'keyword_score': 0.1137640437700064}, {'rank': 2, 'topic_id': 56, 'topic_description': '로그 분석, 보안 솔루션, 취약점 분석을 포함한 시스템 보안 구현은 보안 시스템을 운영하고 점검하는 주제입니다. 시스템의 취약점을 식별하고 대응합니다.', 'combined_score': 0.6279568220678216, 'sbert_score': 0.62695205, 'keyword_score': 0.07189613422552732}, {'rank': 3, 'topic_id': 44, 'topic_description': '운영체제 종류, 메모리 관리, 프로세스 스케쥴링, 환경변수, shell script를 포함한 운영체제 기초 활용은 시스템 자원을 관리하는 주제입니다. OS의 기본 기능을 활용합니다.', 'combined_score': 0.5900844612365753, 'sbert_score': 0.6620933, 'keyword_score': 0.03436232251159022}]"
401,"유스케이스(Usecase)에 대한 설명 중 옳은 것은?
액터는 대상 시스템과 상호 작용하는 사람이나 다른 시스템에 의한 역할이다.
이 문제는 유스케이스(Use Case) 다이어그램...","[{'rank': 1, 'topic_id': 9, 'topic_description': '시스템 아키텍처, 인터페이스 시스템을 포함한 인터페이스 대상 식별은 시스템 간 연결 대상을 식별하는 주제입니다. 인터페이스의 구조와 역할을 분석해 통합 설계를 지원합니다.', 'combined_score': 0.719291400417535, 'sbert_score': 0.64911425, 'keyword_score': 0.04065959910167625}, {'rank': 2, 'topic_id': 2, 'topic_description': '요구 분석 기법, UML, 애자일(Agile)을 포함한 요구사항 확인은 사용자와 이해관계자의 요구를 명확히 정의하고 문서화하는 주제입니다. 워크스루, 인스펙션, 프로토타이핑 등의 기법을 활용해 요구사항의 완성도를 높입니다.', 'combined_score': 0.5461820297507021, 'sbert_score': 0.5533204, 'keyword_score': 0.021046565624615633}, {'rank': 3, 'topic_id': 44, 'topic_description': '운영체제 종류, 메모리 관리, 프로세스 스케쥴링, 환경변수, shell script를 포함한 운영체제 기초 활용은 시스템 자원을 관리하는 주제입니다. OS의 기본 기능을 활용합니다.', 'combined_score': 0.5106402022232397, 'sbert_score': 0.60928154, 'keyword_score': 0.004719555725528645}]"
402,"요구사항 개발 프로세스의 순서로 옳은 것은?
            ① 도출(Elicitation)  ② 분석(Analysis)  
③ 명세(Specification)  ④ 확인(V...","[{'rank': 1, 'topic_id': 2, 'topic_description': '요구 분석 기법, UML, 애자일(Agile)을 포함한 요구사항 확인은 사용자와 이해관계자의 요구를 명확히 정의하고 문서화하는 주제입니다. 워크스루, 인스펙션, 프로토타이핑 등의 기법을 활용해 요구사항의 완성도를 높입니다.', 'combined_score': 0.8186215747512984, 'sbert_score': 0.793172, 'keyword_score': 0.09563349803133996}, {'rank': 2, 'topic_id': 8, 'topic_description': '내외부 인터페이스 요구사항, 요구공학을 포함한 인터페이스 요구사항 확인은 시스템 간 데이터 교환 요구사항을 정의하는 주제입니다. 인터페이스의 기능과 표준을 명확히 설정해 상호운용성을 확보합니다.', 'combined_score': 0.7652536151868445, 'sbert_score': 0.706567, 'keyword_score': 0.10390205601743305}, {'rank': 3, 'topic_id': 3, 'topic_description': '모델링 기법, 분석자동화 도구, 요구사항 관리 도구를 포함한 분석모델 확인은 시스템 요구사항을 시각화하고 검증하는 주제입니다. UML 다이어그램과 자동화 도구를 사용해 분석 모델의 정확성과 일관성을 확보합니다.', 'combined_score': 0.7167748259883466, 'sbert_score': 0.66894394, 'keyword_score': 0.09435327474561053}]"
403,"객체지향 기법에서 같은 클래스에 속한 각각의 객체를 의미하는 것은?
instance
객체지향 프로그래밍에서 '클래스'는 설계도와 같습니다.  자동차를 만드는 설계도가 있다면, 그 ...","[{'rank': 1, 'topic_id': 7, 'topic_description': '객체지향 프로그래밍(OOP), 디자인 패턴을 포함한 객체지향 설계는 클래스, 상속, 다형성, 캡슐화를 통해 소프트웨어 구조를 설계하는 주제입니다. GoF 디자인 패턴(예: Factory, Singleton)을 활용해 유지보수성을 향상시킵니다.', 'combined_score': 0.7106299663452257, 'sbert_score': 0.6529926, 'keyword_score': 0.06741260821482672}, {'rank': 2, 'topic_id': 14, 'topic_description': '단위모듈 구현, 단위모듈 테스트를 포함한 모듈 구현은 소프트웨어의 개별 구성 요소를 개발하고 검증하는 주제입니다. 각 모듈의 독립성과 기능을 보장합니다.', 'combined_score': 0.6446598586628025, 'sbert_score': 0.5558248, 'keyword_score': 0.071625686263105}, {'rank': 3, 'topic_id': 6, 'topic_description': '설계 모델링, 소프트웨어 아키텍처, 재사용, 모듈화, 결합도, 응집도를 포함한 공통 모듈 설계는 소프트웨어의 재사용 가능한 구성 요소를 설계하는 주제입니다. 모듈 간 독립성을 높이고 시스템 구조를 최적화합니다.', 'combined_score': 0.5457188746484979, 'sbert_score': 0.58651, 'keyword_score': 0.027400718806049693}]"
404,객체지향 설계에서 객체가 가지고 있는 속성과 오퍼레이션의 일부를 감추어서 객체의 외부에서는 접근이 불가능하게 하는 개념은? (문제 오류로 가답안 발표시 3번으로 발표되었지만 확정 ...,"[{'rank': 1, 'topic_id': 7, 'topic_description': '객체지향 프로그래밍(OOP), 디자인 패턴을 포함한 객체지향 설계는 클래스, 상속, 다형성, 캡슐화를 통해 소프트웨어 구조를 설계하는 주제입니다. GoF 디자인 패턴(예: Factory, Singleton)을 활용해 유지보수성을 향상시킵니다.', 'combined_score': 0.7282602548195778, 'sbert_score': 0.6934989, 'keyword_score': 0.028870516992127674}, {'rank': 2, 'topic_id': 54, 'topic_description': '암호 알고리즘, 코드오류, 캡슐화, API 오용을 포함한 SW개발 보안 구현은 보안 기능을 실제로 구현하는 주제입니다. 안전한 코드를 작성합니다.', 'combined_score': 0.6619990283203029, 'sbert_score': 0.5774988, 'keyword_score': 0.03328759515024605}, {'rank': 3, 'topic_id': 26, 'topic_description': 'DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리를 포함한 응용 SQL 작성은 데이터 조작과 권한 관리를 위한 쿼리를 작성하는 주제입니다. 복잡한 데이터 분석을 지원합니다.', 'combined_score': 0.5976272143169575, 'sbert_score': 0.5765052, 'keyword_score': 0.022705980173867043}]"
